,GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,geometry
0,Id,Id2,Geography,Estimate; Total:,Estimate; Total: - Less than 10.0 percent,Estimate; Total: - 10.0 to 14.9 percent,Estimate; Total: - 15.0 to 19.9 percent,Estimate; Total: - 20.0 to 24.9 percent,Estimate; Total: - 25.0 to 29.9 percent,Estimate; Total: - 30.0 to 34.9 percent,Estimate; Total: - 35.0 to 39.9 percent,Estimate; Total: - 40.0 to 49.9 percent,Estimate; Total: - 50.0 percent or more,Estimate; Total: - Not computed,
395,1500000US360470176001,360470176001,"Block Group 1, Census Tract 176, Kings County, New York",185,5,0,22,10,13,17,0,3,55,60,"POLYGON ((-74.0105671795466 40.6005526807085, -74.00690999999999 40.604338, -74.00617199999999 40.603887, -74.007459 40.602645, -74.006781 40.602291, -74.009184756705 40.59964221648259, -74.0093058714376 40.599721982693, -74.00932714037779 40.59973599042539, -74.01053278219869 40.6005300266017, -74.0105671795466 40.6005526807085))"
396,1500000US360470176002,360470176002,"Block Group 2, Census Tract 176, Kings County, New York",272,0,28,37,27,13,5,8,14,118,22,"POLYGON ((-74.0110494523112 40.6008156238927, -74.010868 40.601657, -74.01001699999999 40.60247, -74.00977999999999 40.60386099999999, -74.008369 40.605217, -74.00690999999999 40.604338, -74.0105671795466 40.6005526807085, -74.010926 40.600789, -74.0110494523112 40.6008156238927))"
397,1500000US360470177001,360470177001,"Block Group 1, Census Tract 177, Kings County, New York",0,0,0,0,0,0,0,0,0,0,0,"POLYGON ((-73.980171 40.661155, -73.979654 40.661241, -73.97834899999999 40.662799, -73.97734299999999 40.664012, -73.97633399999999 40.665214, -73.975337 40.666419, -73.97433099999999 40.667621, -73.97332299999999 40.668825, -73.97282 40.669427, -73.97132499999999 40.671248, -73.970409 40.672617, -73.970039 40.67268, -73.969247 40.672743, -73.968924 40.67293799999999, -73.96748599999999 40.672878, -73.966297 40.672677, -73.962622 40.671629, -73.962194 40.669641, -73.961806 40.66768099999999, -73.961258 40.664802, -73.960956 40.66328499999999, -73.962429 40.663125, -73.962884 40.662622, -73.96281399999999 40.660504, -73.9619 40.654871, -73.966213 40.653189, -73.965751 40.6525, -73.965242 40.651742, -73.964654 40.650887, -73.967028 40.64994799999999, -73.96879299999999 40.649249, -73.971397 40.648258, -73.972082 40.650635, -73.97261999999999 40.650835, -73.972683 40.652639, -73.973051 40.653913, -73.97355499999999 40.655644, -73.973792 40.656392, -73.97448199999999 40.658339, -73.97751099999999 40.659863, -73.98006099999999 40.660791, -73.980171 40.661155))"
398,1500000US360470178001,360470178001,"Block Group 1, Census Tract 178, Kings County, New York",267,13,31,3,5,61,17,0,11,116,10,"POLYGON ((-74.00485499999999 40.608594, -74.00342499999999 40.609969, -74.00266499999999 40.60957, -74.000935 40.608637, -74.00130899999999 40.608344, -74.00194999999999 40.60781799999999, -74.002644 40.607257, -74.00411299999999 40.608145, -74.006625 40.606895, -74.00485499999999 40.608594))"
399,1500000US360470178002,360470178002,"Block Group 2, Census Tract 178, Kings County, New York",204,0,13,21,19,20,7,0,10,72,42,"POLYGON ((-74.008369 40.605217, -74.006625 40.606895, -74.00411299999999 40.608145, -74.002644 40.607257, -74.00493399999999 40.605075, -74.00617199999999 40.603887, -74.00690999999999 40.604338, -74.008369 40.605217))"
400,1500000US360470179001,360470179001,"Block Group 1, Census Tract 179, Kings County, New York",571,49,44,63,19,104,80,58,61,93,0,"POLYGON ((-73.97122299999999 40.685021, -73.96906199999999 40.684157, -73.96866399999999 40.682, -73.97064 40.682414, -73.97122299999999 40.685021))"
401,1500000US360470179002,360470179002,"Block Group 2, Census Tract 179, Kings County, New York",390,24,37,58,72,50,45,0,10,94,0,"POLYGON ((-73.97428099999999 40.685513, -73.973274 40.685842, -73.97122299999999 40.685021, -73.97064 40.682414, -73.97377999999999 40.683061, -73.973922 40.683756, -73.97428099999999 40.685513))"
402,1500000US360470179003,360470179003,"Block Group 3, Census Tract 179, Kings County, New York",87,24,11,13,16,15,0,0,0,8,0,"POLYGON ((-73.972398 40.685954, -73.97143299999999 40.68606399999999, -73.96948999999999 40.686288, -73.96906199999999 40.684157, -73.97122299999999 40.685021, -73.973274 40.685842, -73.972398 40.685954))"
403,1500000US360470180001,360470180001,"Block Group 1, Census Tract 180, Kings County, New York",247,0,33,21,29,57,21,0,8,68,10,"POLYGON ((-74.009078 40.60837799999999, -74.00601399999999 40.611325, -74.00342499999999 40.609969, -74.00485499999999 40.608594, -74.007447 40.60739299999999, -74.009078 40.60837799999999))"
404,1500000US360470180002,360470180002,"Block Group 2, Census Tract 180, Kings County, New York",355,0,0,44,0,0,57,0,22,182,50,"POLYGON ((-74.009078 40.60837799999999, -74.007447 40.60739299999999, -74.00485499999999 40.608594, -74.006625 40.606895, -74.008369 40.605217, -74.010823 40.606701, -74.009078 40.60837799999999))"
405,1500000US360470181001,360470181001,"Block Group 1, Census Tract 181, Kings County, New York",477,14,62,14,68,172,27,24,41,11,44,"POLYGON ((-73.97312599999999 40.689622, -73.97213599999999 40.689582, -73.97143299999999 40.68606399999999, -73.972398 40.685954, -73.97312599999999 40.689622))"
406,1500000US360470181002,360470181002,"Block Group 2, Census Tract 181, Kings County, New York",359,65,15,63,102,25,19,14,27,13,16,"POLYGON ((-73.974109 40.689663, -73.97312599999999 40.689622, -73.972398 40.685954, -73.973274 40.685842, -73.974109 40.689663))"
407,1500000US360470181003,360470181003,"Block Group 3, Census Tract 181, Kings County, New York",403,14,39,119,39,46,47,27,13,59,0,"POLYGON ((-73.975106 40.689698, -73.974109 40.689663, -73.973274 40.685842, -73.97428099999999 40.685513, -73.974616 40.687191, -73.975106 40.689698))"
408,1500000US360470181004,360470181004,"Block Group 4, Census Tract 181, Kings County, New York",228,0,39,98,29,10,25,0,0,27,0,"POLYGON ((-73.97213599999999 40.689582, -73.971142 40.689544, -73.97013099999999 40.689506, -73.96978299999999 40.687752, -73.96948999999999 40.686288, -73.97143299999999 40.68606399999999, -73.97213599999999 40.689582))"
409,1500000US360470182001,360470182001,"Block Group 1, Census Tract 182, Kings County, New York",253,0,56,0,9,28,8,33,47,53,19,"POLYGON ((-74.003196 40.614035, -74.00261399999999 40.614594, -74.002031 40.615153, -74.000192 40.614951, -74.000911 40.612388, -74.001318 40.611995, -74.003778 40.613475, -74.003196 40.614035))"
410,1500000US360470182002,360470182002,"Block Group 2, Census Tract 182, Kings County, New York",428,19,14,102,0,38,20,46,29,123,37,"POLYGON ((-74.005521 40.611798, -74.004942 40.612356, -74.00435899999999 40.612917, -74.003778 40.613475, -74.001318 40.611995, -74.000911 40.612388, -74.00107299999999 40.61183, -74.001302 40.611068, -74.00266499999999 40.60957, -74.00342499999999 40.609969, -74.00601399999999 40.611325, -74.005521 40.611798))"
411,1500000US360470183001,360470183001,"Block Group 1, Census Tract 183, Kings County, New York",410,14,8,100,99,41,57,16,6,69,0,"POLYGON ((-73.97187199999999 40.69321, -73.97085899999999 40.693172, -73.969831 40.693135, -73.96910299999999 40.689468, -73.97013099999999 40.689506, -73.971142 40.689544, -73.97156 40.69164, -73.97187199999999 40.69321))"
412,1500000US360470183002,360470183002,"Block Group 2, Census Tract 183, Kings County, New York",212,12,11,70,44,8,0,14,19,34,0,"POLYGON ((-73.97354 40.691707, -73.97255299999999 40.69168, -73.97156 40.69164, -73.971142 40.689544, -73.97213599999999 40.689582, -73.97312599999999 40.689622, -73.97354 40.691707))"
413,1500000US360470183003,360470183003,"Block Group 3, Census Tract 183, Kings County, New York",217,5,0,15,80,56,11,41,9,0,0,"POLYGON ((-73.973855 40.693287, -73.972911 40.693251, -73.97187199999999 40.69321, -73.97156 40.69164, -73.97255299999999 40.69168, -73.97354 40.691707, -73.973855 40.693287))"
414,1500000US360470184001,360470184001,"Block Group 1, Census Tract 184, Kings County, New York",94,0,0,2,4,25,11,5,4,38,5,"POLYGON ((-74.007723 40.613128, -74.007142 40.613685, -74.00655999999999 40.614246, -74.005979 40.614804, -74.003778 40.613475, -74.00435899999999 40.612917, -74.004942 40.612356, -74.005521 40.611798, -74.00601399999999 40.611325, -74.008304 40.612568, -74.007723 40.613128))"
415,1500000US360470184002,360470184002,"Block Group 2, Census Tract 184, Kings County, New York",99,15,27,7,0,0,0,11,7,28,4,"POLYGON ((-74.009924 40.614457, -74.00934099999999 40.615015, -74.008177 40.616133, -74.005979 40.614804, -74.00655999999999 40.614246, -74.007142 40.613685, -74.007723 40.613128, -74.008304 40.612568, -74.010504 40.613897, -74.009924 40.614457))"
416,1500000US360470185011,360470185011,"Block Group 1, Census Tract 185.01, Kings County, New York",215,72,10,32,7,0,26,0,28,17,23,"POLYGON ((-73.973485 40.696246, -73.97247 40.696207, -73.97245099999999 40.696112, -73.97187199999999 40.69321, -73.972911 40.693251, -73.973123 40.69429299999999, -73.973309 40.69521, -73.97346899999999 40.696141, -73.973485 40.696246))"
417,1500000US360470185012,360470185012,"Block Group 2, Census Tract 185.01, Kings County, New York",403,50,25,68,52,68,37,0,21,82,0,"POLYGON ((-73.976443 40.696371, -73.975486 40.696315, -73.973485 40.696246, -73.97346899999999 40.696141, -73.973309 40.69521, -73.97426399999999 40.6951, -73.97618799999999 40.695098, -73.976443 40.696371))"
418,1500000US360470185013,360470185013,"Block Group 3, Census Tract 185.01, Kings County, New York",561,22,34,106,56,70,69,9,69,115,11,"POLYGON ((-73.97618799999999 40.695098, -73.97426399999999 40.6951, -73.973309 40.69521, -73.973123 40.69429299999999, -73.974586 40.694287, -73.975987 40.694089, -73.97618799999999 40.695098))"
419,1500000US360470185014,360470185014,"Block Group 4, Census Tract 185.01, Kings County, New York",345,22,12,32,47,31,40,30,63,59,9,"POLYGON ((-73.975987 40.694089, -73.974586 40.694287, -73.973123 40.69429299999999, -73.972911 40.693251, -73.973855 40.693287, -73.975848 40.693361, -73.975987 40.694089))"
420,1500000US360470186001,360470186001,"Block Group 1, Census Tract 186, Kings County, New York",137,0,0,46,0,0,32,8,19,32,0,"POLYGON ((-74.005397 40.61536299999999, -74.004813 40.615923, -74.004234 40.616482, -74.002031 40.615153, -74.00261399999999 40.614594, -74.003196 40.614035, -74.003778 40.613475, -74.005979 40.614804, -74.005397 40.61536299999999))"
421,1500000US360470186002,360470186002,"Block Group 2, Census Tract 186, Kings County, New York",119,12,10,13,17,5,0,12,14,36,0,"POLYGON ((-74.007599 40.616695, -74.006434 40.617814, -74.004234 40.616482, -74.004813 40.615923, -74.005397 40.61536299999999, -74.005979 40.614804, -74.008177 40.616133, -74.007599 40.616695))"
422,1500000US360470187001,360470187001,"Block Group 1, Census Tract 187, Kings County, New York",429,12,72,100,45,9,64,12,26,53,36,"POLYGON ((-73.97247 40.696207, -73.971462 40.69618699999999, -73.969399 40.696093, -73.96880999999999 40.693121, -73.969831 40.693135, -73.97085899999999 40.693172, -73.97187199999999 40.69321, -73.97245099999999 40.696112, -73.97247 40.696207))"
423,1500000US360470188001,360470188001,"Block Group 1, Census Tract 188, Kings County, New York",173,9,35,23,4,21,26,0,23,32,0,"POLYGON ((-74.004019 40.620136, -74.001818 40.618806, -73.999488 40.617405, -73.999944 40.615782, -74.00302499999999 40.617645, -74.00522699999999 40.618973, -74.004019 40.620136))"
424,1500000US360470188002,360470188002,"Block Group 2, Census Tract 188, Kings County, New York",256,0,5,68,20,6,23,23,10,80,21,"POLYGON ((-74.00522699999999 40.618973, -74.00302499999999 40.617645, -73.999944 40.615782, -74.000192 40.614951, -74.002031 40.615153, -74.004234 40.616482, -74.006434 40.617814, -74.00522699999999 40.618973))"
425,1500000US360470190001,360470190001,"Block Group 1, Census Tract 190, Kings County, New York",538,21,7,63,41,54,75,6,65,167,39,"POLYGON ((-74.00053 40.62349, -73.99932099999999 40.624656, -73.99771299999999 40.62368, -73.998295 40.621619, -73.99859499999999 40.62050199999999, -73.998952 40.621561, -74.00120199999999 40.622843, -74.00053 40.62349))"
426,1500000US360470190002,360470190002,"Block Group 2, Census Tract 190, Kings County, New York",472,7,0,9,88,57,53,20,19,157,62,"POLYGON ((-74.00120199999999 40.622843, -73.998952 40.621561, -73.99859499999999 40.62050199999999, -73.99903599999999 40.618946, -74.00065499999999 40.619924, -74.000072 40.620483, -74.00227599999999 40.621815, -74.00120199999999 40.622843))"
427,1500000US360470190003,360470190003,"Block Group 3, Census Tract 190, Kings County, New York",227,8,23,45,30,24,22,8,27,8,32,"POLYGON ((-74.00343599999999 40.620696, -74.00285699999999 40.621253, -74.00227599999999 40.621815, -74.000072 40.620483, -74.00065499999999 40.619924, -73.99903599999999 40.618946, -73.999488 40.617405, -74.001818 40.618806, -74.004019 40.620136, -74.00343599999999 40.620696))"
428,1500000US360470191001,360470191001,"Block Group 1, Census Tract 191, Kings County, New York",222,0,13,11,9,46,0,21,0,110,12,"POLYGON ((-73.964508 40.695926, -73.963624 40.696341, -73.96370899999999 40.696588, -73.962839 40.698039, -73.961051 40.698326, -73.960621 40.69632, -73.96015799999999 40.694117, -73.962211 40.69386, -73.963127 40.693733, -73.96405399999999 40.693628, -73.964508 40.695926))"
429,1500000US360470191002,360470191002,"Block Group 2, Census Tract 191, Kings County, New York",118,0,11,25,42,0,5,0,5,22,8,"POLYGON ((-73.966425 40.695999, -73.964508 40.695926, -73.96405399999999 40.693628, -73.96590599999999 40.693433, -73.966425 40.695999))"
430,1500000US360470191003,360470191003,"Block Group 3, Census Tract 191, Kings County, New York",262,0,17,23,28,21,27,33,0,70,43,"POLYGON ((-73.969399 40.696093, -73.968406 40.696047, -73.967416 40.696028, -73.966425 40.695999, -73.96590599999999 40.693433, -73.966881 40.693341, -73.967844 40.69323, -73.96880999999999 40.693121, -73.969399 40.696093))"
431,1500000US360470192001,360470192001,"Block Group 1, Census Tract 192, Kings County, New York",265,0,0,38,10,58,7,19,42,91,0,"POLYGON ((-73.999561 40.631315, -73.997359 40.629986, -73.996115 40.62923199999999, -73.996557 40.627641, -74.000748 40.630175, -73.999561 40.631315))"
432,1500000US360470192002,360470192002,"Block Group 2, Census Tract 192, Kings County, New York",201,0,12,0,40,0,4,16,8,71,50,"POLYGON ((-74.001931 40.629033, -74.00134899999999 40.629598, -74.000748 40.630175, -73.996557 40.627641, -73.996788 40.626826, -73.997017 40.626062, -73.997241 40.625289, -73.99811699999999 40.625816, -74.000314 40.627145, -74.002515 40.628475, -74.001931 40.629033))"
433,1500000US360470193001,360470193001,"Block Group 1, Census Tract 193, Kings County, New York",496,0,0,71,28,42,76,33,51,165,30,"POLYGON ((-73.962211 40.69386, -73.96015799999999 40.694117, -73.95984399999999 40.69253, -73.959428 40.690448, -73.96029299999999 40.690346, -73.96073799999999 40.692424, -73.961899 40.6923, -73.962211 40.69386))"
434,1500000US360470193002,360470193002,"Block Group 2, Census Tract 193, Kings County, New York",474,0,47,106,31,27,14,17,10,206,16,"POLYGON ((-73.965188 40.689782, -73.96029299999999 40.690346, -73.96000599999999 40.68888099999999, -73.962836 40.688555, -73.96481 40.688326, -73.965188 40.689782))"
435,1500000US360470193003,360470193003,"Block Group 3, Census Tract 193, Kings County, New York",63,0,14,0,0,0,0,0,0,13,36,"POLYGON ((-73.96560000000001 40.691871, -73.961899 40.6923, -73.96073799999999 40.692424, -73.96029299999999 40.690346, -73.965188 40.689782, -73.96560000000001 40.691871))"
436,1500000US360470193004,360470193004,"Block Group 4, Census Tract 193, Kings County, New York",97,0,0,13,44,0,0,0,12,28,0,"POLYGON ((-73.96590599999999 40.693433, -73.96405399999999 40.693628, -73.963127 40.693733, -73.962211 40.69386, -73.961899 40.6923, -73.96560000000001 40.691871, -73.96590599999999 40.693433))"
437,1500000US360470194001,360470194001,"Block Group 1, Census Tract 194, Kings County, New York",494,0,26,54,66,79,54,70,0,121,24,"POLYGON ((-74.000895 40.626584, -74.000314 40.627145, -73.99811699999999 40.625816, -73.997241 40.625289, -73.997484 40.62452, -73.99771299999999 40.62368, -73.99932099999999 40.624656, -74.001521 40.625983, -74.000895 40.626584))"
438,1500000US360470194002,360470194002,"Block Group 2, Census Tract 194, Kings County, New York",112,0,28,0,0,23,9,24,9,19,0,"POLYGON ((-74.001521 40.625983, -73.99932099999999 40.624656, -74.00053 40.62349, -74.00273 40.624821, -74.001521 40.625983))"
439,1500000US360470194003,360470194003,"Block Group 3, Census Tract 194, Kings County, New York",149,0,0,9,8,9,8,27,0,25,63,"POLYGON ((-74.00435 40.626711, -74.00309899999999 40.627916, -74.002515 40.628475, -74.000314 40.627145, -74.000895 40.626584, -74.001521 40.625983, -74.00273 40.624821, -74.004932 40.626151, -74.00435 40.626711))"
440,1500000US360470195001,360470195001,"Block Group 1, Census Tract 195, Kings County, New York",284,60,0,22,55,42,11,0,37,43,14,"POLYGON ((-73.966881 40.693341, -73.96590599999999 40.693433, -73.96560000000001 40.691871, -73.965188 40.689782, -73.96613499999999 40.689673, -73.966566 40.691756, -73.966881 40.693341))"
441,1500000US360470195002,360470195002,"Block Group 2, Census Tract 195, Kings County, New York",245,34,38,9,21,51,18,0,38,28,8,"POLYGON ((-73.967844 40.69323, -73.966881 40.693341, -73.966566 40.691756, -73.96613499999999 40.689673, -73.96711499999999 40.689561, -73.967844 40.69323))"
442,1500000US360470195003,360470195003,"Block Group 3, Census Tract 195, Kings County, New York",209,0,29,17,16,54,0,0,9,37,47,"POLYGON ((-73.96880999999999 40.693121, -73.967844 40.69323, -73.96711499999999 40.689561, -73.96807799999999 40.689452, -73.96880999999999 40.693121))"
443,1500000US360470195004,360470195004,"Block Group 4, Census Tract 195, Kings County, New York",308,26,0,7,28,37,73,0,25,94,18,"POLYGON ((-73.969831 40.693135, -73.96880999999999 40.693121, -73.96807799999999 40.689452, -73.96910299999999 40.689468, -73.969831 40.693135))"
444,1500000US360470196001,360470196001,"Block Group 1, Census Tract 196, Kings County, New York",503,0,0,43,67,26,107,14,62,184,0,"POLYGON ((-74.003456 40.624123, -74.00273 40.624821, -74.00053 40.62349, -74.00120199999999 40.622843, -74.00227599999999 40.621815, -74.004476 40.623145, -74.003456 40.624123))"
